id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto78,coddpto,departamento78,departamento,codmpio78,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
719780002,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,19750001,3,,,PARTIDO FRENTE UNIDAD PUEBLO,111,
719780002,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,19789999,5,,,OTROS PARTIDOS O MOVIMIENTOS,0,
719780002,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,,998,VOTOS NULOS,,,15,
719780002,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,,999,VOTOS EN BLANCO,,,3,
719780003,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,65,
719780003,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,18490002,2,,,PARTIDO CONSERVADOR COLOMBIANO,415,
719780003,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,19720001,4,,,UNION NACIONAL DE OPOSICION UNO,0,
719780003,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,19750001,3,,,PARTIDO FRENTE UNIDAD PUEBLO,0,
719780003,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,19789999,5,,,OTROS PARTIDOS O MOVIMIENTOS,0,
719780003,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,,998,VOTOS NULOS,,,1,
719780003,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,,999,VOTOS EN BLANCO,,,1,
719780004,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,224,
719780004,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,18490002,2,,,PARTIDO CONSERVADOR COLOMBIANO,733,
719780004,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,19720001,4,,,UNION NACIONAL DE OPOSICION UNO,0,
719780004,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,19750001,3,,,PARTIDO FRENTE UNIDAD PUEBLO,0,
719780004,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,19789999,5,,,OTROS PARTIDOS O MOVIMIENTOS,0,
719780004,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,,998,VOTOS NULOS,,,0,
719780004,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,,999,VOTOS EN BLANCO,,,0,
719780005,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,2077,
719780005,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,18490002,2,,,PARTIDO CONSERVADOR COLOMBIANO,1519,
719780005,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,19720001,4,,,UNION NACIONAL DE OPOSICION UNO,0,
719780005,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,19750001,3,,,PARTIDO FRENTE UNIDAD PUEBLO,0,
719780005,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,19789999,5,,,OTROS PARTIDOS O MOVIMIENTOS,94,
719780005,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,,998,VOTOS NULOS,,,0,
719780005,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,,999,VOTOS EN BLANCO,,,0,
719780006,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,1527,
719780006,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,18490002,2,,,PARTIDO CONSERVADOR COLOMBIANO,973,
719780006,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,19720001,4,,,UNION NACIONAL DE OPOSICION UNO,0,
719780006,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,19750001,3,,,PARTIDO FRENTE UNIDAD PUEBLO,27,
719780006,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,19789999,5,,,OTROS PARTIDOS O MOVIMIENTOS,0,
719780006,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,,998,VOTOS NULOS,,,5,
719780006,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,,999,VOTOS EN BLANCO,,,0,
719780007,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,2889,
719780007,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,18490002,2,,,PARTIDO CONSERVADOR COLOMBIANO,2590,
719780007,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,19720001,4,,,UNION NACIONAL DE OPOSICION UNO,40,
719780007,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,19750001,3,,,PARTIDO FRENTE UNIDAD PUEBLO,166,
719780007,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,19789999,5,,,OTROS PARTIDOS O MOVIMIENTOS,16,
719780007,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,,998,VOTOS NULOS,,,5,
719780007,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,,999,VOTOS EN BLANCO,,,1,
719780008,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,726,
719780008,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,18490002,2,,,PARTIDO CONSERVADOR COLOMBIANO,349,
719780008,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,19720001,4,,,UNION NACIONAL DE OPOSICION UNO,0,
719780008,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,19750001,3,,,PARTIDO FRENTE UNIDAD PUEBLO,7,
719780008,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,19789999,5,,,OTROS PARTIDOS O MOVIMIENTOS,0,
719780008,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,,998,VOTOS NULOS,,,5,
719780008,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,,999,VOTOS EN BLANCO,,,0,
719780009,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,272,
719780009,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,18490002,2,,,PARTIDO CONSERVADOR COLOMBIANO,1633,
719780009,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,19720001,4,,,UNION NACIONAL DE OPOSICION UNO,0,
719780009,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,19750001,3,,,PARTIDO FRENTE UNIDAD PUEBLO,0,
719780009,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,19789999,5,,,OTROS PARTIDOS O MOVIMIENTOS,0,
719780009,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,,998,VOTOS NULOS,,,4,
719780009,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,,999,VOTOS EN BLANCO,,,1,
719780010,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,865,
719780010,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,18490002,2,,,PARTIDO CONSERVADOR COLOMBIANO,794,
719780010,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,19720001,4,,,UNION NACIONAL DE OPOSICION UNO,0,
719780010,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,19750001,3,,,PARTIDO FRENTE UNIDAD PUEBLO,0,
719780010,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,19789999,5,,,OTROS PARTIDOS O MOVIMIENTOS,0,
719780010,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,,998,VOTOS NULOS,,,1,
719780010,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,,999,VOTOS EN BLANCO,,,0,
719780011,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTAFE DE ANTIOQUIA,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,1738,
719780011,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTAFE DE ANTIOQUIA,Municipal,18490002,2,,,PARTIDO CONSERVADOR COLOMBIANO,906,
719780011,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTAFE DE ANTIOQUIA,Municipal,19720001,4,,,UNION NACIONAL DE OPOSICION UNO,46,
719780011,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTAFE DE ANTIOQUIA,Municipal,19750001,3,,,PARTIDO FRENTE UNIDAD PUEBLO,0,
719780011,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTAFE DE ANTIOQUIA,Municipal,19789999,5,,,OTROS PARTIDOS O MOVIMIENTOS,23,
719780011,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTAFE DE ANTIOQUIA,Municipal,,998,VOTOS NULOS,,,3,
719780011,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTAFE DE ANTIOQUIA,Municipal,,999,VOTOS EN BLANCO,,,1,
719780012,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,953,
719780012,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,18490002,2,,,PARTIDO CONSERVADOR COLOMBIANO,79,
719780012,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,19720001,4,,,UNION NACIONAL DE OPOSICION UNO,0,
719780012,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,19750001,3,,,PARTIDO FRENTE UNIDAD PUEBLO,0,
719780012,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,19789999,5,,,OTROS PARTIDOS O MOVIMIENTOS,0,
719780012,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,,998,VOTOS NULOS,,,1,
719780012,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,,999,VOTOS EN BLANCO,,,0,
719780013,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,1904,
719780013,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,18490002,2,,,PARTIDO CONSERVADOR COLOMBIANO,249,
719780013,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,19720001,4,,,UNION NACIONAL DE OPOSICION UNO,1190,
719780013,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,19750001,3,,,PARTIDO FRENTE UNIDAD PUEBLO,201,
719780013,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,19789999,5,,,OTROS PARTIDOS O MOVIMIENTOS,0,
719780013,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,,998,VOTOS NULOS,,,8,
719780013,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,,999,VOTOS EN BLANCO,,,0,
719780014,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,3370,
719780014,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,18490002,2,,,PARTIDO CONSERVADOR COLOMBIANO,756,
719780014,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,19720001,4,,,UNION NACIONAL DE OPOSICION UNO,90,
719780014,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,19750001,3,,,PARTIDO FRENTE UNIDAD PUEBLO,56,
719780014,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,19789999,5,,,OTROS PARTIDOS O MOVIMIENTOS,16,
719780014,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,,998,VOTOS NULOS,,,0,
719780014,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,,999,VOTOS EN BLANCO,,,0,
719780015,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,1192,
719780015,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,18490002,2,,,PARTIDO CONSERVADOR COLOMBIANO,129,
719780015,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,19720001,4,,,UNION NACIONAL DE OPOSICION UNO,6,
719780015,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,19750001,3,,,PARTIDO FRENTE UNIDAD PUEBLO,0,
719780015,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,19789999,5,,,OTROS PARTIDOS O MOVIMIENTOS,68,
719780015,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,,998,VOTOS NULOS,,,3,
719780015,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,,999,VOTOS EN BLANCO,,,0,
719780016,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,826,
719780016,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,18490002,2,,,PARTIDO CONSERVADOR COLOMBIANO,638,
719780016,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,19720001,4,,,UNION NACIONAL DE OPOSICION UNO,0,
719780016,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,19750001,3,,,PARTIDO FRENTE UNIDAD PUEBLO,0,
719780016,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,19789999,5,,,OTROS PARTIDOS O MOVIMIENTOS,10,
719780016,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,,998,VOTOS NULOS,,,0,
719780016,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,,999,VOTOS EN BLANCO,,,0,
719780017,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,1970,
719780017,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,18490002,2,,,PARTIDO CONSERVADOR COLOMBIANO,1977,
719780017,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,19720001,4,,,UNION NACIONAL DE OPOSICION UNO,59,
719780017,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,19750001,3,,,PARTIDO FRENTE UNIDAD PUEBLO,47,
719780017,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,19789999,5,,,OTROS PARTIDOS O MOVIMIENTOS,0,
719780017,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,,998,VOTOS NULOS,,,2,
719780017,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,,999,VOTOS EN BLANCO,,,1,
719780018,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,77,
719780018,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,18490002,2,,,PARTIDO CONSERVADOR COLOMBIANO,848,
719780018,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,19720001,4,,,UNION NACIONAL DE OPOSICION UNO,0,
719780018,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,19750001,3,,,PARTIDO FRENTE UNIDAD PUEBLO,0,
719780018,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,19789999,5,,,OTROS PARTIDOS O MOVIMIENTOS,0,
719780018,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,,998,VOTOS NULOS,,,1,
719780018,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,,999,VOTOS EN BLANCO,,,1,
719780019,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,5345,
719780019,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Municipal,18490002,2,,,PARTIDO CONSERVADOR COLOMBIANO,5557,
719780019,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Municipal,19720001,4,,,UNION NACIONAL DE OPOSICION UNO,239,
719780019,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Municipal,19750001,3,,,PARTIDO FRENTE UNIDAD PUEBLO,183,
719780019,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Municipal,19789999,5,,,OTROS PARTIDOS O MOVIMIENTOS,409,
719780019,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Municipal,,998,VOTOS NULOS,,,18,
719780019,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Municipal,,999,VOTOS EN BLANCO,,,11,
719780020,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,1698,
719780020,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Municipal,18490002,2,,,PARTIDO CONSERVADOR COLOMBIANO,901,
719780020,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Municipal,19720001,4,,,UNION NACIONAL DE OPOSICION UNO,0,
719780020,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Municipal,19750001,3,,,PARTIDO FRENTE UNIDAD PUEBLO,0,
719780020,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Municipal,19789999,5,,,OTROS PARTIDOS O MOVIMIENTOS,0,
719780020,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Municipal,,998,VOTOS NULOS,,,0,
719780020,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Municipal,,999,VOTOS EN BLANCO,,,0,
719780021,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5093,5093,BETULIA,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,2559,
719780021,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5093,5093,BETULIA,Municipal,18490002,2,,,PARTIDO CONSERVADOR COLOMBIANO,539,
719780021,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5093,5093,BETULIA,Municipal,19720001,4,,,UNION NACIONAL DE OPOSICION UNO,0,
719780021,1978,Concejo Municipal,Febrero 26,5,5,ANTIOQUIA,ANTIOQUIA,5093,5093,BETULIA,Municipal,19750001,3,,,PARTIDO FRENTE UNIDAD PUEBLO,0,
