id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto80,coddpto,departamento80,departamento,codmpio80,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,en_lista,primer_apellido,segundo_apellido,nombres,votos,curules
719800001,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,49953,
719800001,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,33562,
719800001,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19720001,3,,,,UNION NACIONAL DE OPOSICION UNO,0,
719800001,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19780003,4,,,,PARTIDO FRENTE UNIDAD PUEBLO,0,
719800001,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19800001,5,,,,FRENTE DEMOCRATICO,3825,
719800001,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19800002,6,,,,MOVIMIENTO FIRMES,0,
719800001,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19809998,7,,,,COALICION,1829,
719800001,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19809999,8,,,,OTROS PARTIDO O MOVIMIENTOS,3730,
719800001,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,,998,,VOTOS NULOS,,,224,
719800001,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,,999,,VOTOS EN BLANCO,,,561,
719800002,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,1910,
719800002,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,1994,
719800002,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,19720001,3,,,,UNION NACIONAL DE OPOSICION UNO,0,
719800002,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,19780003,4,,,,PARTIDO FRENTE UNIDAD PUEBLO,0,
719800002,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,19800001,5,,,,FRENTE DEMOCRATICO,0,
719800002,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,19800002,6,,,,MOVIMIENTO FIRMES,0,
719800002,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,19809998,7,,,,COALICION,0,
719800002,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,19809999,8,,,,OTROS PARTIDO O MOVIMIENTOS,35,
719800002,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,,998,,VOTOS NULOS,,,0,
719800002,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,,999,,VOTOS EN BLANCO,,,0,
719800003,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,123,
719800003,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,486,
719800003,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,19720001,3,,,,UNION NACIONAL DE OPOSICION UNO,0,
719800003,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,19780003,4,,,,PARTIDO FRENTE UNIDAD PUEBLO,0,
719800003,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,19800001,5,,,,FRENTE DEMOCRATICO,0,
719800003,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,19800002,6,,,,MOVIMIENTO FIRMES,0,
719800003,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,19809998,7,,,,COALICION,0,
719800003,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,19809999,8,,,,OTROS PARTIDO O MOVIMIENTOS,0,
719800003,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,,998,,VOTOS NULOS,,,0,
719800003,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,,999,,VOTOS EN BLANCO,,,0,
719800004,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,311,
719800004,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,738,
719800004,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,19720001,3,,,,UNION NACIONAL DE OPOSICION UNO,0,
719800004,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,19780003,4,,,,PARTIDO FRENTE UNIDAD PUEBLO,0,
719800004,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,19800001,5,,,,FRENTE DEMOCRATICO,0,
719800004,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,19800002,6,,,,MOVIMIENTO FIRMES,0,
719800004,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,19809998,7,,,,COALICION,0,
719800004,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,19809999,8,,,,OTROS PARTIDO O MOVIMIENTOS,0,
719800004,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,,998,,VOTOS NULOS,,,1,
719800004,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,,999,,VOTOS EN BLANCO,,,1,
719800005,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,2361,
719800005,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,1560,
719800005,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,19720001,3,,,,UNION NACIONAL DE OPOSICION UNO,0,
719800005,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,19780003,4,,,,PARTIDO FRENTE UNIDAD PUEBLO,71,
719800005,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,19800001,5,,,,FRENTE DEMOCRATICO,0,
719800005,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,19800002,6,,,,MOVIMIENTO FIRMES,0,
719800005,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,19809998,7,,,,COALICION,0,
719800005,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,19809999,8,,,,OTROS PARTIDO O MOVIMIENTOS,0,
719800005,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,,998,,VOTOS NULOS,,,0,
719800005,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,,999,,VOTOS EN BLANCO,,,0,
719800006,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,1901,
719800006,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,1137,
719800006,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,19720001,3,,,,UNION NACIONAL DE OPOSICION UNO,0,
719800006,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,19780003,4,,,,PARTIDO FRENTE UNIDAD PUEBLO,12,
719800006,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,19800001,5,,,,FRENTE DEMOCRATICO,0,
719800006,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,19800002,6,,,,MOVIMIENTO FIRMES,0,
719800006,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,19809998,7,,,,COALICION,0,
719800006,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,19809999,8,,,,OTROS PARTIDO O MOVIMIENTOS,42,
719800006,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,,998,,VOTOS NULOS,,,1,
719800006,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,,999,,VOTOS EN BLANCO,,,2,
719800007,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,3057,
719800007,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,2495,
719800007,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,19720001,3,,,,UNION NACIONAL DE OPOSICION UNO,0,
719800007,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,19780003,4,,,,PARTIDO FRENTE UNIDAD PUEBLO,210,
719800007,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,19800001,5,,,,FRENTE DEMOCRATICO,0,
719800007,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,19800002,6,,,,MOVIMIENTO FIRMES,0,
719800007,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,19809998,7,,,,COALICION,0,
719800007,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,19809999,8,,,,OTROS PARTIDO O MOVIMIENTOS,0,
719800007,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,,998,,VOTOS NULOS,,,0,
719800007,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,,999,,VOTOS EN BLANCO,,,0,
719800008,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,749,
719800008,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,375,
719800008,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,19720001,3,,,,UNION NACIONAL DE OPOSICION UNO,0,
719800008,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,19780003,4,,,,PARTIDO FRENTE UNIDAD PUEBLO,3,
719800008,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,19800001,5,,,,FRENTE DEMOCRATICO,0,
719800008,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,19800002,6,,,,MOVIMIENTO FIRMES,0,
719800008,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,19809998,7,,,,COALICION,0,
719800008,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,19809999,8,,,,OTROS PARTIDO O MOVIMIENTOS,0,
719800008,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,,998,,VOTOS NULOS,,,0,
719800008,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,,999,,VOTOS EN BLANCO,,,0,
719800009,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,396,
719800009,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,1250,
719800009,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,19720001,3,,,,UNION NACIONAL DE OPOSICION UNO,0,
719800009,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,19780003,4,,,,PARTIDO FRENTE UNIDAD PUEBLO,0,
719800009,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,19800001,5,,,,FRENTE DEMOCRATICO,0,
719800009,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,19800002,6,,,,MOVIMIENTO FIRMES,0,
719800009,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,19809998,7,,,,COALICION,0,
719800009,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,19809999,8,,,,OTROS PARTIDO O MOVIMIENTOS,0,
719800009,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,,998,,VOTOS NULOS,,,1,
719800009,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,,999,,VOTOS EN BLANCO,,,1,
719800010,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,895,
719800010,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,879,
719800010,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,19720001,3,,,,UNION NACIONAL DE OPOSICION UNO,0,
719800010,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,19780003,4,,,,PARTIDO FRENTE UNIDAD PUEBLO,0,
719800010,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,19800001,5,,,,FRENTE DEMOCRATICO,0,
719800010,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,19800002,6,,,,MOVIMIENTO FIRMES,0,
719800010,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,19809998,7,,,,COALICION,0,
719800010,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,19809999,8,,,,OTROS PARTIDO O MOVIMIENTOS,0,
719800010,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,,998,,VOTOS NULOS,,,2,
719800010,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,,999,,VOTOS EN BLANCO,,,1,
719800011,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTA FE DE ANTIOQUIA,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,1843,
719800011,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTA FE DE ANTIOQUIA,Municipal,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,863,
719800011,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTA FE DE ANTIOQUIA,Municipal,19720001,3,,,,UNION NACIONAL DE OPOSICION UNO,0,
719800011,1980,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTA FE DE ANTIOQUIA,Municipal,19780003,4,,,,PARTIDO FRENTE UNIDAD PUEBLO,0,
