id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto70,coddpto,departamento70,departamento,codmpio70,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,en_lista,primer_apellido,segundo_apellido,nombres,votos,curules,index,municipio_old
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8436,8436,MANATI,Departamental,18490002,3,,,,PARTIDO CONSERVADOR COLOMBIANO,666,0,3202,MANATI
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8436,8436,MANATI,Departamental,18490002,3,1,SALAZAR,MOVILLA,CLEMENTE,0,1,3200,MANATI
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8436,8436,MANATI,Departamental,18490002,3,2,ZABARAIN,,ARMANDO,0,1,3201,MANATI
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8436,8436,MANATI,Departamental,,998,,VOTOS NULOS,,,0,0,3203,MANATI
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8436,8436,MANATI,Departamental,,999,,VOTOS EN BLANCO,,,0,0,3204,MANATI
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8520,8520,PALMAR DE VARELA,Departamental,18480001,1,1,MUNOZ,,HUMBERTO,0,0,3205,PALMAR DE VARELA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8520,8520,PALMAR DE VARELA,Departamental,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,372,0,3206,PALMAR DE VARELA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8520,8520,PALMAR DE VARELA,Departamental,18480001,2,,,,PARTIDO LIBERAL COLOMBIANO,544,0,3208,PALMAR DE VARELA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8520,8520,PALMAR DE VARELA,Departamental,18480001,2,1,CHARRIS,,SAUL,0,1,3207,PALMAR DE VARELA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8520,8520,PALMAR DE VARELA,Departamental,18480001,3,,,,PARTIDO LIBERAL COLOMBIANO,255,0,3210,PALMAR DE VARELA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8520,8520,PALMAR DE VARELA,Departamental,18480001,3,1,MARTIN,LEYES,CARLOS,0,1,3209,PALMAR DE VARELA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8520,8520,PALMAR DE VARELA,Departamental,18480001,4,1,ALVAREZ,,DARIO,0,0,3211,PALMAR DE VARELA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8520,8520,PALMAR DE VARELA,Departamental,18480001,4,,,,PARTIDO LIBERAL COLOMBIANO,273,0,3212,PALMAR DE VARELA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8520,8520,PALMAR DE VARELA,Departamental,18490002,1,1,CARBONELL,,PROSPERO,0,0,3213,PALMAR DE VARELA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8520,8520,PALMAR DE VARELA,Departamental,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,261,0,3214,PALMAR DE VARELA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8520,8520,PALMAR DE VARELA,Departamental,18490002,2,1,GARCIA,,JOSE A,0,0,3215,PALMAR DE VARELA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8520,8520,PALMAR DE VARELA,Departamental,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,2,0,3216,PALMAR DE VARELA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8520,8520,PALMAR DE VARELA,Departamental,18490002,3,,,,PARTIDO CONSERVADOR COLOMBIANO,212,0,3219,PALMAR DE VARELA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8520,8520,PALMAR DE VARELA,Departamental,18490002,3,1,SALAZAR,MOVILLA,CLEMENTE,0,1,3217,PALMAR DE VARELA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8520,8520,PALMAR DE VARELA,Departamental,18490002,3,2,ZABARAIN,,ARMANDO,0,1,3218,PALMAR DE VARELA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8520,8520,PALMAR DE VARELA,Departamental,,998,,VOTOS NULOS,,,1,0,3220,PALMAR DE VARELA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8520,8520,PALMAR DE VARELA,Departamental,,999,,VOTOS EN BLANCO,,,1,0,3221,PALMAR DE VARELA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8549,8549,PIOJO,Departamental,18480001,1,1,MUNOZ,,HUMBERTO,0,0,3222,PIOJO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8549,8549,PIOJO,Departamental,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,150,0,3223,PIOJO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8549,8549,PIOJO,Departamental,18480001,2,,,,PARTIDO LIBERAL COLOMBIANO,37,0,3225,PIOJO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8549,8549,PIOJO,Departamental,18480001,2,1,CHARRIS,,SAUL,0,1,3224,PIOJO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8549,8549,PIOJO,Departamental,18480001,3,,,,PARTIDO LIBERAL COLOMBIANO,372,0,3227,PIOJO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8549,8549,PIOJO,Departamental,18480001,3,1,MARTIN,LEYES,CARLOS,0,1,3226,PIOJO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8549,8549,PIOJO,Departamental,18480001,4,1,ALVAREZ,,DARIO,0,0,3228,PIOJO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8549,8549,PIOJO,Departamental,18480001,4,,,,PARTIDO LIBERAL COLOMBIANO,0,0,3229,PIOJO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8549,8549,PIOJO,Departamental,18490002,1,1,CARBONELL,,PROSPERO,0,0,3230,PIOJO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8549,8549,PIOJO,Departamental,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,34,0,3231,PIOJO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8549,8549,PIOJO,Departamental,18490002,2,1,GARCIA,,JOSE A,0,0,3232,PIOJO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8549,8549,PIOJO,Departamental,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,0,0,3233,PIOJO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8549,8549,PIOJO,Departamental,18490002,3,,,,PARTIDO CONSERVADOR COLOMBIANO,404,0,3236,PIOJO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8549,8549,PIOJO,Departamental,18490002,3,1,SALAZAR,MOVILLA,CLEMENTE,0,1,3234,PIOJO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8549,8549,PIOJO,Departamental,18490002,3,2,ZABARAIN,,ARMANDO,0,1,3235,PIOJO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8549,8549,PIOJO,Departamental,,998,,VOTOS NULOS,,,0,0,3237,PIOJO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8549,8549,PIOJO,Departamental,,999,,VOTOS EN BLANCO,,,0,0,3238,PIOJO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8558,8558,POLONUEVO,Departamental,18480001,1,1,MUNOZ,,HUMBERTO,0,0,3239,POLONUEVO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8558,8558,POLONUEVO,Departamental,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,204,0,3240,POLONUEVO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8558,8558,POLONUEVO,Departamental,18480001,2,,,,PARTIDO LIBERAL COLOMBIANO,235,0,3242,POLONUEVO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8558,8558,POLONUEVO,Departamental,18480001,2,1,CHARRIS,,SAUL,0,1,3241,POLONUEVO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8558,8558,POLONUEVO,Departamental,18480001,3,,,,PARTIDO LIBERAL COLOMBIANO,107,0,3244,POLONUEVO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8558,8558,POLONUEVO,Departamental,18480001,3,1,MARTIN,LEYES,CARLOS,0,1,3243,POLONUEVO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8558,8558,POLONUEVO,Departamental,18480001,4,1,ALVAREZ,,DARIO,0,0,3245,POLONUEVO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8558,8558,POLONUEVO,Departamental,18480001,4,,,,PARTIDO LIBERAL COLOMBIANO,607,0,3246,POLONUEVO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8558,8558,POLONUEVO,Departamental,18490002,1,1,CARBONELL,,PROSPERO,0,0,3247,POLONUEVO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8558,8558,POLONUEVO,Departamental,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,182,0,3248,POLONUEVO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8558,8558,POLONUEVO,Departamental,18490002,2,1,GARCIA,,JOSE A,0,0,3249,POLONUEVO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8558,8558,POLONUEVO,Departamental,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,4,0,3250,POLONUEVO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8558,8558,POLONUEVO,Departamental,18490002,3,,,,PARTIDO CONSERVADOR COLOMBIANO,452,0,3253,POLONUEVO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8558,8558,POLONUEVO,Departamental,18490002,3,1,SALAZAR,MOVILLA,CLEMENTE,0,1,3251,POLONUEVO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8558,8558,POLONUEVO,Departamental,18490002,3,2,ZABARAIN,,ARMANDO,0,1,3252,POLONUEVO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8558,8558,POLONUEVO,Departamental,,998,,VOTOS NULOS,,,0,0,3254,POLONUEVO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8558,8558,POLONUEVO,Departamental,,999,,VOTOS EN BLANCO,,,0,0,3255,POLONUEVO
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8560,8560,PONEDERA,Departamental,18480001,1,1,MUNOZ,,HUMBERTO,0,0,3256,PONEDERA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8560,8560,PONEDERA,Departamental,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,472,0,3257,PONEDERA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8560,8560,PONEDERA,Departamental,18480001,2,,,,PARTIDO LIBERAL COLOMBIANO,576,0,3259,PONEDERA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8560,8560,PONEDERA,Departamental,18480001,2,1,CHARRIS,,SAUL,0,1,3258,PONEDERA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8560,8560,PONEDERA,Departamental,18480001,3,,,,PARTIDO LIBERAL COLOMBIANO,591,0,3261,PONEDERA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8560,8560,PONEDERA,Departamental,18480001,3,1,MARTIN,LEYES,CARLOS,0,1,3260,PONEDERA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8560,8560,PONEDERA,Departamental,18480001,4,1,ALVAREZ,,DARIO,0,0,3262,PONEDERA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8560,8560,PONEDERA,Departamental,18480001,4,,,,PARTIDO LIBERAL COLOMBIANO,298,0,3263,PONEDERA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8560,8560,PONEDERA,Departamental,18490002,1,1,CARBONELL,,PROSPERO,0,0,3264,PONEDERA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8560,8560,PONEDERA,Departamental,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,124,0,3265,PONEDERA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8560,8560,PONEDERA,Departamental,18490002,2,1,GARCIA,,JOSE A,0,0,3266,PONEDERA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8560,8560,PONEDERA,Departamental,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,0,0,3267,PONEDERA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8560,8560,PONEDERA,Departamental,18490002,3,,,,PARTIDO CONSERVADOR COLOMBIANO,274,0,3270,PONEDERA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8560,8560,PONEDERA,Departamental,18490002,3,1,SALAZAR,MOVILLA,CLEMENTE,0,1,3268,PONEDERA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8560,8560,PONEDERA,Departamental,18490002,3,2,ZABARAIN,,ARMANDO,0,1,3269,PONEDERA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8560,8560,PONEDERA,Departamental,,998,,VOTOS NULOS,,,0,0,3271,PONEDERA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8560,8560,PONEDERA,Departamental,,999,,VOTOS EN BLANCO,,,0,0,3272,PONEDERA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8573,8573,PUERTO COLOMBIA,Departamental,18480001,1,1,MUNOZ,,HUMBERTO,0,0,3273,PUERTO COLOMBIA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8573,8573,PUERTO COLOMBIA,Departamental,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,393,0,3274,PUERTO COLOMBIA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8573,8573,PUERTO COLOMBIA,Departamental,18480001,2,,,,PARTIDO LIBERAL COLOMBIANO,283,0,3276,PUERTO COLOMBIA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8573,8573,PUERTO COLOMBIA,Departamental,18480001,2,1,CHARRIS,,SAUL,0,1,3275,PUERTO COLOMBIA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8573,8573,PUERTO COLOMBIA,Departamental,18480001,3,,,,PARTIDO LIBERAL COLOMBIANO,845,0,3278,PUERTO COLOMBIA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8573,8573,PUERTO COLOMBIA,Departamental,18480001,3,1,MARTIN,LEYES,CARLOS,0,1,3277,PUERTO COLOMBIA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8573,8573,PUERTO COLOMBIA,Departamental,18480001,4,1,ALVAREZ,,DARIO,0,0,3279,PUERTO COLOMBIA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8573,8573,PUERTO COLOMBIA,Departamental,18480001,4,,,,PARTIDO LIBERAL COLOMBIANO,1007,0,3280,PUERTO COLOMBIA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8573,8573,PUERTO COLOMBIA,Departamental,18490002,1,1,CARBONELL,,PROSPERO,0,0,3281,PUERTO COLOMBIA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8573,8573,PUERTO COLOMBIA,Departamental,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,260,0,3282,PUERTO COLOMBIA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8573,8573,PUERTO COLOMBIA,Departamental,18490002,2,1,GARCIA,,JOSE A,0,0,3283,PUERTO COLOMBIA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8573,8573,PUERTO COLOMBIA,Departamental,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,37,0,3284,PUERTO COLOMBIA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8573,8573,PUERTO COLOMBIA,Departamental,18490002,3,,,,PARTIDO CONSERVADOR COLOMBIANO,665,0,3287,PUERTO COLOMBIA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8573,8573,PUERTO COLOMBIA,Departamental,18490002,3,1,SALAZAR,MOVILLA,CLEMENTE,0,1,3285,PUERTO COLOMBIA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8573,8573,PUERTO COLOMBIA,Departamental,18490002,3,2,ZABARAIN,,ARMANDO,0,1,3286,PUERTO COLOMBIA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8573,8573,PUERTO COLOMBIA,Departamental,,998,,VOTOS NULOS,,,0,0,3288,PUERTO COLOMBIA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8573,8573,PUERTO COLOMBIA,Departamental,,999,,VOTOS EN BLANCO,,,0,0,3289,PUERTO COLOMBIA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8606,8606,REPELON,Departamental,18480001,1,1,MUNOZ,,HUMBERTO,0,0,3290,REPELON
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8606,8606,REPELON,Departamental,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,572,0,3291,REPELON
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8606,8606,REPELON,Departamental,18480001,2,,,,PARTIDO LIBERAL COLOMBIANO,226,0,3293,REPELON
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8606,8606,REPELON,Departamental,18480001,2,1,CHARRIS,,SAUL,0,1,3292,REPELON
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8606,8606,REPELON,Departamental,18480001,3,,,,PARTIDO LIBERAL COLOMBIANO,145,0,3295,REPELON
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8606,8606,REPELON,Departamental,18480001,3,1,MARTIN,LEYES,CARLOS,0,1,3294,REPELON
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8606,8606,REPELON,Departamental,18480001,4,1,ALVAREZ,,DARIO,0,0,3296,REPELON
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8606,8606,REPELON,Departamental,18480001,4,,,,PARTIDO LIBERAL COLOMBIANO,1886,0,3297,REPELON
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8606,8606,REPELON,Departamental,18490002,1,1,CARBONELL,,PROSPERO,0,0,3298,REPELON
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8606,8606,REPELON,Departamental,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,142,0,3299,REPELON
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8606,8606,REPELON,Departamental,18490002,2,1,GARCIA,,JOSE A,0,0,3300,REPELON
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8606,8606,REPELON,Departamental,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,2,0,3301,REPELON
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8606,8606,REPELON,Departamental,18490002,3,,,,PARTIDO CONSERVADOR COLOMBIANO,314,0,3304,REPELON
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8606,8606,REPELON,Departamental,18490002,3,1,SALAZAR,MOVILLA,CLEMENTE,0,1,3302,REPELON
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8606,8606,REPELON,Departamental,18490002,3,2,ZABARAIN,,ARMANDO,0,1,3303,REPELON
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8606,8606,REPELON,Departamental,,998,,VOTOS NULOS,,,0,0,3305,REPELON
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8606,8606,REPELON,Departamental,,999,,VOTOS EN BLANCO,,,0,0,3306,REPELON
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8634,8634,SABANAGRANDE,Departamental,18480001,1,1,MUNOZ,,HUMBERTO,0,0,3307,SABANAGRANDE
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8634,8634,SABANAGRANDE,Departamental,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,297,0,3308,SABANAGRANDE
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8634,8634,SABANAGRANDE,Departamental,18480001,2,,,,PARTIDO LIBERAL COLOMBIANO,341,0,3310,SABANAGRANDE
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8634,8634,SABANAGRANDE,Departamental,18480001,2,1,CHARRIS,,SAUL,0,1,3309,SABANAGRANDE
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8634,8634,SABANAGRANDE,Departamental,18480001,3,,,,PARTIDO LIBERAL COLOMBIANO,1103,0,3312,SABANAGRANDE
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8634,8634,SABANAGRANDE,Departamental,18480001,3,1,MARTIN,LEYES,CARLOS,0,1,3311,SABANAGRANDE
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8634,8634,SABANAGRANDE,Departamental,18480001,4,1,ALVAREZ,,DARIO,0,0,3313,SABANAGRANDE
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8634,8634,SABANAGRANDE,Departamental,18480001,4,,,,PARTIDO LIBERAL COLOMBIANO,8,0,3314,SABANAGRANDE
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8634,8634,SABANAGRANDE,Departamental,18490002,1,1,CARBONELL,,PROSPERO,0,0,3315,SABANAGRANDE
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8634,8634,SABANAGRANDE,Departamental,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,218,0,3316,SABANAGRANDE
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8634,8634,SABANAGRANDE,Departamental,18490002,2,1,GARCIA,,JOSE A,0,0,3317,SABANAGRANDE
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8634,8634,SABANAGRANDE,Departamental,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,5,0,3318,SABANAGRANDE
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8634,8634,SABANAGRANDE,Departamental,18490002,3,,,,PARTIDO CONSERVADOR COLOMBIANO,98,0,3321,SABANAGRANDE
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8634,8634,SABANAGRANDE,Departamental,18490002,3,1,SALAZAR,MOVILLA,CLEMENTE,0,1,3319,SABANAGRANDE
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8634,8634,SABANAGRANDE,Departamental,18490002,3,2,ZABARAIN,,ARMANDO,0,1,3320,SABANAGRANDE
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8634,8634,SABANAGRANDE,Departamental,,998,,VOTOS NULOS,,,0,0,3322,SABANAGRANDE
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8634,8634,SABANAGRANDE,Departamental,,999,,VOTOS EN BLANCO,,,0,0,3323,SABANAGRANDE
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8638,8638,SABANALARGA,Departamental,18480001,1,1,MUNOZ,,HUMBERTO,0,0,3324,SABANALARGA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8638,8638,SABANALARGA,Departamental,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,2357,0,3325,SABANALARGA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8638,8638,SABANALARGA,Departamental,18480001,2,,,,PARTIDO LIBERAL COLOMBIANO,1188,0,3327,SABANALARGA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8638,8638,SABANALARGA,Departamental,18480001,2,1,CHARRIS,,SAUL,0,1,3326,SABANALARGA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8638,8638,SABANALARGA,Departamental,18480001,3,,,,PARTIDO LIBERAL COLOMBIANO,1925,0,3329,SABANALARGA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8638,8638,SABANALARGA,Departamental,18480001,3,1,MARTIN,LEYES,CARLOS,0,1,3328,SABANALARGA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8638,8638,SABANALARGA,Departamental,18480001,4,1,ALVAREZ,,DARIO,0,0,3330,SABANALARGA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8638,8638,SABANALARGA,Departamental,18480001,4,,,,PARTIDO LIBERAL COLOMBIANO,1461,0,3331,SABANALARGA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8638,8638,SABANALARGA,Departamental,18490002,1,1,CARBONELL,,PROSPERO,0,0,3332,SABANALARGA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8638,8638,SABANALARGA,Departamental,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,91,0,3333,SABANALARGA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8638,8638,SABANALARGA,Departamental,18490002,2,1,GARCIA,,JOSE A,0,0,3334,SABANALARGA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8638,8638,SABANALARGA,Departamental,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,2,0,3335,SABANALARGA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8638,8638,SABANALARGA,Departamental,18490002,3,,,,PARTIDO CONSERVADOR COLOMBIANO,3774,0,3338,SABANALARGA
219700002,1970,Senado,Abril 19,8,8,ATLÁNTICO,ATLANTICO,8638,8638,SABANALARGA,Departamental,18490002,3,1,SALAZAR,MOVILLA,CLEMENTE,0,1,3336,SABANALARGA
