id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto90,coddpto,departamento90,departamento,codmpio90,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,en_lista,primer_apellido,segundo_apellido,nombres,votos,curules
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,31773,0
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18480001,1,1,GUERRA,SERNA,BERNARDO,0,1
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18480001,1,2,ESTRADA,VILLA,JOSE ARMANDO,0,1
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18480001,1,3,LONDONO,CARDOMA,DARIO,0,1
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18480001,2,,,,PARTIDO LIBERAL COLOMBIANO,21574,0
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18480001,2,1,URIBE,VELEZ,ALVARO,0,1
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18480001,3,,,,PARTIDO LIBERAL COLOMBIANO,20051,0
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18480001,3,1,JARAMILLO,GOMEZ,WILLIAM,0,1
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18480001,4,,,,PARTIDO LIBERAL COLOMBIANO,17617,0
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18480001,4,1,ESTRADA,VELEZ,FEDERICO,0,1
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18480001,5,,,,PARTIDO LIBERAL COLOMBIANO,11477,0
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18480001,5,1,RESTREPO,ARBELAEZ,CARLOS,0,0
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18480001,6,,,,PARTIDO LIBERAL COLOMBIANO,15943,0
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18480001,6,1,JARAMILLO,CORREA,JUAN,0,0
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18480001,7,,,,PARTIDO LIBERAL COLOMBIANO,5247,0
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18480001,7,1,MARULANDA,GOMEZ,LUIS,0,0
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,22429,0
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,1,1,VILLEGAS,MORENO,ALVARO,0,1
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,1,2,OSPINA,RAMIREZ,JULIO,0,1
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,2,,,,PARTIDO CONSERVADOR COLOMBIANO,22859,0
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,2,1,RAMOS,BOTERO,LUIS,0,1
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,3,,,,PARTIDO CONSERVADOR COLOMBIANO,15633,0
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,3,1,GARCES,SOTO,LUIS,0,1
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,4,,,,PARTIDO CONSERVADOR COLOMBIANO,9581,0
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,4,1,VELEZ,URRETA,GUILLERMO,0,1
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,5,,,,PARTIDO CONSERVADOR COLOMBIANO,12869,0
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,5,1,ECHEVERRI,CORONADO,HECTOR,0,1
219900001,1990,Senado,Marzo 11,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Departamental,18490002,6,,,,PARTIDO CONSERVADOR COLOMBIANO,5295,0
