id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto94,coddpto,departamento94,departamento,codmpio94,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,en_lista,primer_apellido,segundo_apellido,nombres,votos,curules,municipio_94
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,309,,,,PARTIDO LIBERAL COLOMBIANO,2663,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,309,1,ZAPATA,VANE,FRANCISCO,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,310,,,,PARTIDO LIBERAL COLOMBIANO,3662,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,310,1,ESTRADA,CH,FABIO LEON,0,1,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,312,,,,PARTIDO LIBERAL COLOMBIANO,579,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,312,1,CIFUENTES,LORA,OMAIRA,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,314,,,,PARTIDO LIBERAL COLOMBIANO,1889,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,314,1,GIRALDO,VILLA,GERMAN,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,318,,,,PARTIDO LIBERAL COLOMBIANO,1047,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,318,1,HINCAPIE,SOTO,RODRIGO,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,320,,,,PARTIDO LIBERAL COLOMBIANO,4078,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,320,1,ARCILA,MONSALVE,ALONSO,0,1,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,323,,,,PARTIDO LIBERAL COLOMBIANO,3741,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,323,1,ZULUAGA,RUIZ,MAURICIO,0,1,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,324,,,,PARTIDO LIBERAL COLOMBIANO,648,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,324,1,PINEDA,,JESUS ANTONIO,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,326,,,,PARTIDO LIBERAL COLOMBIANO,404,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,326,1,CASTRO,M,ANTONIO JOSE,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,327,,,,PARTIDO LIBERAL COLOMBIANO,5469,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,327,1,DIAZ,MORA,LUIS CARLOS,0,1,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,329,,,,PARTIDO LIBERAL COLOMBIANO,3960,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,329,1,MACHADO,ATEHO,ORLANDO,0,1,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,336,,,,PARTIDO LIBERAL COLOMBIANO,4372,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,336,1,MEJIA,,JORGE,0,1,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,339,,,,PARTIDO LIBERAL COLOMBIANO,2267,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,339,1,CORREA,LARA,RAFAEL,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,340,,,,PARTIDO LIBERAL COLOMBIANO,3425,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,340,1,NUNEZ,,WILLIAM,0,1,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,341,,,,PARTIDO LIBERAL COLOMBIANO,1970,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,341,1,ARBELAEZ,,JUAN GABRIEL,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,344,,,,PARTIDO LIBERAL COLOMBIANO,2009,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,344,1,MONTOYA,NEGRETE,JORGE,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,345,,,,PARTIDO LIBERAL COLOMBIANO,313,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,345,1,ZAMBRANO,,FERNANDO,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,348,,,,PARTIDO LIBERAL COLOMBIANO,3572,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18480001,348,1,JARAMILLO,BUS,HORACIO,0,1,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,300,,,,PARTIDO CONSERVADOR COLOMBIANO,6470,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,300,1,CASTRILLON,,MARTA CECILIA,0,1,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,301,,,,PARTIDO CONSERVADOR COLOMBIANO,771,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,301,1,ESPINOSA,,CARLOS EFREN,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,303,,,,PARTIDO CONSERVADOR COLOMBIANO,1870,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,303,1,BAZURTO,,JOHN,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,305,,,,PARTIDO CONSERVADOR COLOMBIANO,17448,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,305,1,PEREZ,G,JENARO SABINO,0,1,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,305,2,AGUILAR,ECHEVERRY,JUAN MANUEL,0,1,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,306,,,,PARTIDO CONSERVADOR COLOMBIANO,1416,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,306,1,OCAMPO,,MILCIADES,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,308,,,,PARTIDO CONSERVADOR COLOMBIANO,4291,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,308,1,VELEZ,URIBE,JUAN CARLOS,0,1,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,319,,,,PARTIDO CONSERVADOR COLOMBIANO,3971,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,319,1,DE BEDOUT,,ANDRES,0,1,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,325,,,,PARTIDO CONSERVADOR COLOMBIANO,9401,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,325,1,ZULUAGA,,CARLOS ALBERTO,0,1,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,332,,,,PARTIDO CONSERVADOR COLOMBIANO,1524,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,332,1,GOMEZ,,JUAN J,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,334,,,,PARTIDO CONSERVADOR COLOMBIANO,1579,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,334,1,BRAVO,BETA,JOSE MARIA,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,338,,,,PARTIDO CONSERVADOR COLOMBIANO,1208,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,338,1,HERRERA,M,AURA CELINA,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,342,,,,PARTIDO CONSERVADOR COLOMBIANO,158,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,342,1,ROMANA,MARIN,EFRAIN,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,346,,,,PARTIDO CONSERVADOR COLOMBIANO,1916,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,18490002,346,1,GARCIA,G,OMAR,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19780002,313,,,,MOVIMIENTO UNITARIO METAPOLITICO MUM,1946,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19780002,313,1,RODRIGUEZ,,ROSA EMMA,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19850001,321,,,,UNION PATRIOTICA UP,1626,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19850001,321,1,ATEHORTUA,,MANUEL ADAN,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19880001,328,,,,MOVIMIENTO UNION CRISTIANA UC,1454,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19880001,328,1,CANO,LONDONO,PABLO,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19880001,330,,,,MOVIMIENTO UNION CRISTIANA UC,1960,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19880001,330,1,LINARES,ORJUELA,RAFAEL,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19900001,322,,,,MOVIMIENTO DE SALVACION NACIONAL,1117,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19900001,322,1,FONSECA,MEJIA,ARCADIO,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19910002,335,,,,MOVIMIENTO ALIANZA SOC INDIGENA ASI,2336,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19910002,335,1,RAMIREZ,CANO,JESUS M,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19920002,317,,,,MOVIMIENTO COMPROMISO CIVICO CRISTIANO C4,2967,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19920002,317,1,VECINO,PEREZ,ORLANDO,0,1,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19929999,333,,,,OTROS PARTIDO O MOVIMIENTOS,4647,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19929999,333,1,BUSTAMANTE,,ARTURO,0,1,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19929999,343,,,,OTROS PARTIDO O MOVIMIENTOS,4234,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19929999,343,1,ALVAR,,GONZALO DE JESUS,0,1,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19929999,349,,,,OTROS PARTIDO O MOVIMIENTOS,599,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19929999,349,1,AGUIRRE,,LUIS ALFREDO,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19929999,350,,,,OTROS PARTIDO O MOVIMIENTOS,726,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19929999,350,1,BENITEZ,,HECTOR HERNANDO,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19929999,351,,,,OTROS PARTIDO O MOVIMIENTOS,3017,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19929999,351,1,VILLA,RODRIGUEZ,FABIO,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19940016,307,,,,MOVIMIENTO FUERZA PROGRESISTA,2570,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19940016,307,1,NARANJO,UPEGUI,ROBERTO,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19940016,331,,,,MOVIMIENTO FUERZA PROGRESISTA,4106,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19940016,331,1,ECHEVERRI,,NICOLAS ALBEIRO,0,1,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19940016,337,,,,MOVIMIENTO FUERZA PROGRESISTA,4164,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19940016,337,1,VELEZ,DE V,ANGELA,0,1,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19940029,304,,,,EDUCACION TRABAJO Y CAMBIO SOCIAL,1667,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19940029,304,1,ESTRADA,,WILIAM ALFREDO,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19940057,315,,,,PARTIDO INDIGENA COLOMBIANO PIC,3100,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,19940057,315,1,CHAMORRO,CALDE,MIRYAM,0,1,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,20000258,302,,,,MOVIMIENTO LIBERALINDDE RESLIDER,3839,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,20000258,302,1,PEREZ,SOTO,MAXIMO,0,1,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,20000258,311,,,,MOVIMIENTO LIBERALINDDE RESLIDER,1605,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,20000258,311,1,NARANJO,GALLO,ALBERTO,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,20000258,316,,,,MOVIMIENTO LIBERALINDDE RESLIDER,1870,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,20000258,316,1,RUIZ,ROJAS,LUZ HERMINIA,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,20000258,347,,,,MOVIMIENTO LIBERALINDDE RESLIDER,1700,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,20000258,347,1,CAICEDO,,MARCO ANTONIO,0,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,,998,,VOTOS NULOS,,,10465,0,MEDELLIN
719940001,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5001,5001,MEDELLIN,Municipal,,999,,VOTOS EN BLANCO,,,11252,0,MEDELLIN
719940002,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,18480001,301,,,,PARTIDO LIBERAL COLOMBIANO,1174,0,ABEJORRAL
719940002,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,18480001,301,1,GRISALES,OSORIO,LUIS JAVIER,0,1,ABEJORRAL
719940002,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,18480001,301,2,GONZALEZ,MARTINEZ,LUIS JAVIER,0,1,ABEJORRAL
719940002,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,18480001,301,3,RESTREPO,RESTREPO,JAIME ALBERTO,0,1,ABEJORRAL
719940002,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,18480001,302,,,,PARTIDO LIBERAL COLOMBIANO,255,0,ABEJORRAL
719940002,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,18480001,302,1,TABARES,,LUZ MARINA,0,1,ABEJORRAL
719940002,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,18490002,305,,,,PARTIDO CONSERVADOR COLOMBIANO,980,0,ABEJORRAL
719940002,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,18490002,305,1,OTALVARO,DE ROJAS,TULIA,0,1,ABEJORRAL
719940002,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,18490002,305,2,VELASQUEZ,LONDONO,JOSE GILBERTO,0,1,ABEJORRAL
719940002,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,18490002,305,3,ARANGO,DE VELASQUEZ,ALICIA,0,1,ABEJORRAL
719940002,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,18490002,308,,,,PARTIDO CONSERVADOR COLOMBIANO,224,0,ABEJORRAL
719940002,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,18490002,308,1,RAMIREZ,GARCIA,JOSE LUIS,0,1,ABEJORRAL
719940002,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,19929999,304,,,,OTROS PARTIDO O MOVIMIENTOS,279,0,ABEJORRAL
719940002,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,19929999,304,1,VALLEJO,RAMIREZ,OSCAR,0,1,ABEJORRAL
719940002,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,19940016,300,,,,MOVIMIENTO FUERZA PROGRESISTA,880,0,ABEJORRAL
719940002,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,19940016,300,1,JARAMILLO,PATINO,LEON EDGAR,0,1,ABEJORRAL
719940002,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,19940016,300,2,CARDONA,AMARILES,EDGAR HERNANDO,0,1,ABEJORRAL
719940002,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,19940016,300,3,MAZO,ARBOLEDA,DORA LIGIA,0,1,ABEJORRAL
719940002,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,19940029,306,,,,EDUCACION TRABAJO Y CAMBIO SOCIAL,275,0,ABEJORRAL
719940002,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,19940029,306,1,GONZALEZ,,LUIS IGNACIO,0,1,ABEJORRAL
719940003,1994,Concejo Municipal,Octubre 30,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,18480001,300,,,,PARTIDO LIBERAL COLOMBIANO,150,0,ABRIAQUI
