id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto76,coddpto,departamento76,departamento,codmpio76,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
719760002,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,19700002,1,,,MOVIMIENTO OBRINDEP REVOL MOIR,0,
719760002,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,19720001,1,,,UNION NACIONAL DE OPOSICION UNO,0,
719760002,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,19769999,1,,,OTROS PARTIDO O MOVIMIENTOS,0,
719760002,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,,998,VOTOS NULOS,,,1,
719760002,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5002,5002,ABEJORRAL,Municipal,,999,VOTOS EN BLANCO,,,4,
719760003,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,63,
719760003,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,18490002,1,,,PARTIDO CONSERVADOR COLOMBIANO,369,
719760003,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,19610001,1,,,ALIANZA NAL POPULAR ANAPO,0,
719760003,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,19700002,1,,,MOVIMIENTO OBRINDEP REVOL MOIR,0,
719760003,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,19720001,1,,,UNION NACIONAL DE OPOSICION UNO,0,
719760003,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,19769999,1,,,OTROS PARTIDO O MOVIMIENTOS,0,
719760003,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,,998,VOTOS NULOS,,,0,
719760003,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5004,5004,ABRIAQUI,Municipal,,999,VOTOS EN BLANCO,,,1,
719760004,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,222,
719760004,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,18490002,1,,,PARTIDO CONSERVADOR COLOMBIANO,518,
719760004,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,19610001,1,,,ALIANZA NAL POPULAR ANAPO,0,
719760004,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,19700002,1,,,MOVIMIENTO OBRINDEP REVOL MOIR,0,
719760004,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,19720001,1,,,UNION NACIONAL DE OPOSICION UNO,0,
719760004,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,19769999,1,,,OTROS PARTIDO O MOVIMIENTOS,0,
719760004,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,,998,VOTOS NULOS,,,0,
719760004,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5021,5021,ALEJANDRIA,Municipal,,999,VOTOS EN BLANCO,,,0,
719760005,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,1466,
719760005,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,18490002,1,,,PARTIDO CONSERVADOR COLOMBIANO,1077,
719760005,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,19610001,1,,,ALIANZA NAL POPULAR ANAPO,187,
719760005,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,19700002,1,,,MOVIMIENTO OBRINDEP REVOL MOIR,0,
719760005,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,19720001,1,,,UNION NACIONAL DE OPOSICION UNO,0,
719760005,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,19769999,1,,,OTROS PARTIDO O MOVIMIENTOS,0,
719760005,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,,998,VOTOS NULOS,,,2,
719760005,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5030,5030,AMAGA,Municipal,,999,VOTOS EN BLANCO,,,0,
719760006,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,1302,
719760006,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,18490002,1,,,PARTIDO CONSERVADOR COLOMBIANO,703,
719760006,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,19610001,1,,,ALIANZA NAL POPULAR ANAPO,0,
719760006,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,19700002,1,,,MOVIMIENTO OBRINDEP REVOL MOIR,87,
719760006,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,19720001,1,,,UNION NACIONAL DE OPOSICION UNO,0,
719760006,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,19769999,1,,,OTROS PARTIDO O MOVIMIENTOS,0,
719760006,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,,998,VOTOS NULOS,,,1,
719760006,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5031,5031,AMALFI,Municipal,,999,VOTOS EN BLANCO,,,1,
719760007,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,2647,
719760007,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,18490002,1,,,PARTIDO CONSERVADOR COLOMBIANO,2008,
719760007,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,19610001,1,,,ALIANZA NAL POPULAR ANAPO,125,
719760007,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,19700002,1,,,MOVIMIENTO OBRINDEP REVOL MOIR,65,
719760007,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,19720001,1,,,UNION NACIONAL DE OPOSICION UNO,0,
719760007,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,19769999,1,,,OTROS PARTIDO O MOVIMIENTOS,0,
719760007,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,,998,VOTOS NULOS,,,10,
719760007,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5034,5034,ANDES,Municipal,,999,VOTOS EN BLANCO,,,4,
719760008,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,413,
719760008,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,18490002,1,,,PARTIDO CONSERVADOR COLOMBIANO,221,
719760008,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,19610001,1,,,ALIANZA NAL POPULAR ANAPO,24,
719760008,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,19700002,1,,,MOVIMIENTO OBRINDEP REVOL MOIR,14,
719760008,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,19720001,1,,,UNION NACIONAL DE OPOSICION UNO,0,
719760008,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,19769999,1,,,OTROS PARTIDO O MOVIMIENTOS,0,
719760008,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,,998,VOTOS NULOS,,,1,
719760008,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5036,5036,ANGELOPOLIS,Municipal,,999,VOTOS EN BLANCO,,,0,
719760009,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,280,
719760009,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,18490002,1,,,PARTIDO CONSERVADOR COLOMBIANO,1415,
719760009,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,19610001,1,,,ALIANZA NAL POPULAR ANAPO,28,
719760009,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,19700002,1,,,MOVIMIENTO OBRINDEP REVOL MOIR,0,
719760009,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,19720001,1,,,UNION NACIONAL DE OPOSICION UNO,0,
719760009,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,19769999,1,,,OTROS PARTIDO O MOVIMIENTOS,0,
719760009,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,,998,VOTOS NULOS,,,4,
719760009,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5038,5038,ANGOSTURA,Municipal,,999,VOTOS EN BLANCO,,,1,
719760010,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,777,
719760010,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,18490002,1,,,PARTIDO CONSERVADOR COLOMBIANO,700,
719760010,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,19610001,1,,,ALIANZA NAL POPULAR ANAPO,0,
719760010,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,19700002,1,,,MOVIMIENTO OBRINDEP REVOL MOIR,0,
719760010,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,19720001,1,,,UNION NACIONAL DE OPOSICION UNO,0,
719760010,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,19769999,1,,,OTROS PARTIDO O MOVIMIENTOS,0,
719760010,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,,998,VOTOS NULOS,,,0,
719760010,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5040,5040,ANORI,Municipal,,999,VOTOS EN BLANCO,,,0,
719760011,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTAFE DE ANTIOQUIA,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,1367,
719760011,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTAFE DE ANTIOQUIA,Municipal,18490002,1,,,PARTIDO CONSERVADOR COLOMBIANO,659,
719760011,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTAFE DE ANTIOQUIA,Municipal,19610001,1,,,ALIANZA NAL POPULAR ANAPO,0,
719760011,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTAFE DE ANTIOQUIA,Municipal,19700002,1,,,MOVIMIENTO OBRINDEP REVOL MOIR,2,
719760011,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTAFE DE ANTIOQUIA,Municipal,19720001,1,,,UNION NACIONAL DE OPOSICION UNO,0,
719760011,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTAFE DE ANTIOQUIA,Municipal,19769999,1,,,OTROS PARTIDO O MOVIMIENTOS,0,
719760011,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTAFE DE ANTIOQUIA,Municipal,,998,VOTOS NULOS,,,1,
719760011,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5042,5042,SANTAFE DE ANTIOQUIA,Municipal,,999,VOTOS EN BLANCO,,,4,
719760012,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,965,
719760012,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,18490002,1,,,PARTIDO CONSERVADOR COLOMBIANO,69,
719760012,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,19610001,1,,,ALIANZA NAL POPULAR ANAPO,0,
719760012,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,19700002,1,,,MOVIMIENTO OBRINDEP REVOL MOIR,0,
719760012,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,19720001,1,,,UNION NACIONAL DE OPOSICION UNO,0,
719760012,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,19769999,1,,,OTROS PARTIDO O MOVIMIENTOS,0,
719760012,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,,998,VOTOS NULOS,,,1,
719760012,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5044,5044,ANZA,Municipal,,999,VOTOS EN BLANCO,,,2,
719760013,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,1584,
719760013,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,18490002,1,,,PARTIDO CONSERVADOR COLOMBIANO,267,
719760013,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,19610001,1,,,ALIANZA NAL POPULAR ANAPO,0,
719760013,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,19700002,1,,,MOVIMIENTO OBRINDEP REVOL MOIR,0,
719760013,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,19720001,1,,,UNION NACIONAL DE OPOSICION UNO,682,
719760013,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,19769999,1,,,OTROS PARTIDO O MOVIMIENTOS,118,
719760013,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,,998,VOTOS NULOS,,,0,
719760013,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5045,5045,APARTADO,Municipal,,999,VOTOS EN BLANCO,,,4,
719760014,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,3728,
719760014,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,18490002,1,,,PARTIDO CONSERVADOR COLOMBIANO,603,
719760014,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,19610001,1,,,ALIANZA NAL POPULAR ANAPO,0,
719760014,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,19700002,1,,,MOVIMIENTO OBRINDEP REVOL MOIR,0,
719760014,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,19720001,1,,,UNION NACIONAL DE OPOSICION UNO,65,
719760014,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,19769999,1,,,OTROS PARTIDO O MOVIMIENTOS,0,
719760014,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,,998,VOTOS NULOS,,,23,
719760014,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5051,5051,ARBOLETES,Municipal,,999,VOTOS EN BLANCO,,,9,
719760015,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,157,
719760015,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,18490002,1,,,PARTIDO CONSERVADOR COLOMBIANO,1657,
719760015,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,19610001,1,,,ALIANZA NAL POPULAR ANAPO,30,
719760015,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,19700002,1,,,MOVIMIENTO OBRINDEP REVOL MOIR,0,
719760015,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,19720001,1,,,UNION NACIONAL DE OPOSICION UNO,0,
719760015,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,19769999,1,,,OTROS PARTIDO O MOVIMIENTOS,0,
719760015,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,,998,VOTOS NULOS,,,1,
719760015,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5055,5055,ARGELIA,Municipal,,999,VOTOS EN BLANCO,,,2,
719760016,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,677,
719760016,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,18490002,1,,,PARTIDO CONSERVADOR COLOMBIANO,632,
719760016,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,19610001,1,,,ALIANZA NAL POPULAR ANAPO,25,
719760016,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,19700002,1,,,MOVIMIENTO OBRINDEP REVOL MOIR,14,
719760016,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,19720001,1,,,UNION NACIONAL DE OPOSICION UNO,0,
719760016,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,19769999,1,,,OTROS PARTIDO O MOVIMIENTOS,0,
719760016,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,,998,VOTOS NULOS,,,1,
719760016,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,,999,VOTOS EN BLANCO,,,0,
719760017,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,1791,
719760017,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,18490002,1,,,PARTIDO CONSERVADOR COLOMBIANO,1539,
719760017,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,19610001,1,,,ALIANZA NAL POPULAR ANAPO,137,
719760017,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,19700002,1,,,MOVIMIENTO OBRINDEP REVOL MOIR,63,
719760017,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,19720001,1,,,UNION NACIONAL DE OPOSICION UNO,48,
719760017,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,19769999,1,,,OTROS PARTIDO O MOVIMIENTOS,0,
719760017,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,,998,VOTOS NULOS,,,3,
719760017,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,,999,VOTOS EN BLANCO,,,1,
719760018,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,149,
719760018,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,18490002,1,,,PARTIDO CONSERVADOR COLOMBIANO,691,
719760018,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,19610001,1,,,ALIANZA NAL POPULAR ANAPO,0,
719760018,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,19700002,1,,,MOVIMIENTO OBRINDEP REVOL MOIR,0,
719760018,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,19720001,1,,,UNION NACIONAL DE OPOSICION UNO,0,
719760018,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,19769999,1,,,OTROS PARTIDO O MOVIMIENTOS,0,
719760018,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,,998,VOTOS NULOS,,,0,
719760018,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,,999,VOTOS EN BLANCO,,,1,
719760019,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Municipal,18480001,1,,,PARTIDO LIBERAL COLOMBIANO,4780,
719760019,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Municipal,18490002,1,,,PARTIDO CONSERVADOR COLOMBIANO,4515,
719760019,1976,Concejo municipal,Abril 18,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Municipal,19610001,1,,,ALIANZA NAL POPULAR ANAPO,371,
